"","STLD","FSLR","ACGL","TRGP","EQT","PCG","CSGP","INVH","KDP","ON","VICI","WBD","CPT","MOH","NDSN","FDS","SEDG","EPAM","BRO","MTCH","TECH","MRNA","CRL","PTC","CZR","GNRC","NXPI","MPWR","TRMB","ENPH","TSLA","POOL","ETSY","TER","BIO","TDY","TYL","WST","DPZ","DXCM","CARR","OTIS","IR","PAYC","LYV","STE","ZBRA","ODFL","WRB","NOW","LVS","NVR","CDW","IEX","LDOS","TMUS","MKTX","AMCR","CTVA","DD","DOW","WAB","ATO","TFX","CE","FANG","LW","JKHY","KEYS","FTNT","ROL","ANET","CPRT","BR","EVRG","MSCI","TTWO","HII","NCLH","CDNS","SBAC","IQV","AOS","MGM","PKG","RMD","BKR","ALGN","HLT","EG"
"ZBRA",0.370023219219183,0.358684213916704,0.335801301490031,0.33579946793855,0.242115631572351,0.2425042874729,0.472850377326602,0.42808241898545,0.286866808263729,0.559290784146468,0.423839303455182,0.346689144579671,0.414663300529348,0.259291224380072,0.548008190986309,0.435149314421138,0.421992489540312,0.395676000402789,0.426827930329875,0.469820352637253,0.442375886784262,0.255293350717991,0.505897013346472,0.513047813650235,0.464790643372507,0.500094040364356,0.595043083114021,0.544627679536871,0.625886687525404,0.421130617728544,0.389889952155364,0.475899098159026,0.414318679196726,0.593619660579924,0.363240970577472,0.486377909462354,0.500608633711153,0.422191994673633,0.277489694438978,0.395037051037588,0.445295612704249,0.449670695336384,0.537419036508232,0.509414920819113,0.420774319016249,0.409935465961327,1,0.504782488160103,0.318557264334703,0.477050074787109,0.375262563266119,0.486213655272227,0.563403242615057,0.507739860016741,0.278698739272809,0.299133114380377,0.369746638410351,0.461832979654297,0.331813593397383,0.531372637469181,0.436876475995857,0.483053601671825,0.270067008774754,0.413205249589016,0.51721920369313,0.276578160627139,0.333132982884452,0.314061208355773,0.554460798439871,0.418499377724964,0.320657193676076,0.427841819055244,0.527186538034656,0.485146063071217,0.278540286576249,0.530438698937853,0.338795108835236,0.303079324158455,0.404080146207139,0.532720511399894,0.35039208717706,0.566208101494444,0.500070546995616,0.433763455659876,0.392563969355209,0.330329163832273,0.305835982549618,0.499699635082153,0.43700994605244,0.283379192314797
"ODFL",0.400061634985885,0.304807484870591,0.298024007447009,0.295547633717865,0.128480517295806,0.239929323493637,0.388902157246129,0.408439501534387,0.315326374918539,0.478077893358656,0.392140676359021,0.238914763443107,0.334589651553329,0.288196438175259,0.522222506524485,0.449814820976961,0.346980460937503,0.320350886837022,0.431626477239363,0.368934391591143,0.442959733213092,0.148167289775125,0.443163780244722,0.464946104496716,0.430261031061596,0.470265873087647,0.529950269174293,0.481357632316998,0.503587626387177,0.354217576500524,0.318260671426992,0.516164002623927,0.405291436412806,0.499407166234335,0.368512114336443,0.47457014192492,0.450516531218202,0.447458316664846,0.231998963104184,0.319556404091288,0.419005745032673,0.400300705400887,0.488797850995563,0.366772278562539,0.325382666380669,0.37740453066047,0.504782488160103,1,0.292898952772218,0.430876020239318,0.305129015518144,0.457792017746441,0.488613165947566,0.468180936405007,0.294561217433395,0.310841598975599,0.314544204862669,0.39899637256647,0.292535422623191,0.453019375288553,0.392315414989401,0.446153052763504,0.269806799126093,0.34486304549461,0.468848954087892,0.205834250038092,0.289674927257351,0.322305343253972,0.46395159624764,0.395030720006018,0.363670811459772,0.389505329698216,0.550253368221042,0.491051505743763,0.232414251189016,0.518470665571915,0.252507808548854,0.310582573796802,0.328741109733908,0.502494400397466,0.365966672996529,0.538099773021978,0.500427034105505,0.411725270452496,0.371269837555145,0.331126207788561,0.256227823676703,0.426234648476806,0.435359801071471,0.250919608621964
"WRB",0.46060305823033,0.203118240872965,0.758909682586057,0.435537012052797,0.252706606389848,0.330712236716421,0.308169719007472,0.436326642214509,0.273494765203405,0.286884300921127,0.470602344740551,0.251277589083484,0.456825594380141,0.311228068672351,0.468456554227255,0.401374766222424,0.149192592211555,0.155596579063878,0.620957812926289,0.156652436141714,0.184204477353223,0.0252216996339683,0.247264557538381,0.315535497262963,0.363666890229738,0.207483339667136,0.320975740231717,0.195886693967291,0.377101579383496,0.145588057278561,0.0978120096261794,0.167886806701295,0.0453423610774255,0.273774337935294,0.137051845913785,0.481876893920202,0.179142366992501,0.143755781318608,0.0752524051323772,0.19676297533506,0.324701064344937,0.419288620745344,0.543223587582172,0.274667416863862,0.379868018977285,0.398011012069231,0.318557264334703,0.292898952772218,1,0.170006942752659,0.307427197272136,0.37836343899899,0.479424764976521,0.48934202147936,0.41368003537915,0.323473238482324,0.145664370765126,0.52251237908171,0.428778685322315,0.536719106253061,0.512308195385391,0.568499941222724,0.469545818115018,0.399749014646354,0.51376240528945,0.39335978819339,0.479352006582491,0.337333827784331,0.277846377454443,0.193943199931157,0.304795671856586,0.254616803863622,0.381943345969988,0.436017365251274,0.479414197301002,0.300453421066778,0.0287556830392291,0.511519735664902,0.360203077292432,0.214132247568418,0.272048811551916,0.413478307405787,0.406676483733429,0.450625716856244,0.515736439167534,0.225652007316291,0.469163041062987,0.269556114385117,0.477037454301834,0.732828224798244
"NOW",0.224211359653454,0.312214081509653,0.226139243342108,0.195388508683201,0.115285362900515,0.280821295206296,0.554068813732385,0.393758327378364,0.19000343800519,0.448451361138081,0.340915803495277,0.174163822051325,0.289207976287621,0.230292949430776,0.421235488572151,0.462734890998974,0.40944540665584,0.454085296658331,0.423114243493439,0.481966793350824,0.525184038507206,0.269683716201166,0.490610116953418,0.591108628618277,0.402979275254618,0.455356523648301,0.513022914230895,0.629054656835432,0.50113034637778,0.422111888602915,0.429430824272146,0.473062456541195,0.531761100771116,0.483016666851015,0.466135589780855,0.356371119101513,0.663969825457107,0.475232771592615,0.370114621913464,0.472923346022508,0.295012257192236,0.356038109428856,0.350767705839524,0.579680124115614,0.331891680273299,0.383854237543947,0.477050074787109,0.430876020239318,0.170006942752659,1,0.260715463360405,0.393774990272523,0.493570945380381,0.330319635038206,0.1780169544733,0.387902137211506,0.423681762760275,0.308223201045331,0.225606558245111,0.314417567755177,0.198880292387093,0.301207987703235,0.167263023815883,0.379588794524992,0.311775221163921,0.114778704168594,0.191367413732965,0.358475891790583,0.506233761690574,0.575415808337008,0.345244252551589,0.525681116283532,0.547018201930257,0.49597048795755,0.197535964906794,0.636731273513366,0.427368393875078,0.121965823670505,0.263399658737212,0.697895973107955,0.426058992913251,0.520985603819551,0.31704237043447,0.343104929854937,0.228303657659752,0.409491059555225,0.1170361722851,0.401264861437125,0.351789963338793,0.183000116117423
"LVS",0.372301176070303,0.227206714944044,0.368116675834623,0.37882258360791,0.154620463755112,0.273712061275556,0.279581719866482,0.268355100204783,0.15002109921932,0.433416265926869,0.445620053859653,0.378432801707305,0.255837107655642,0.128300222287815,0.332116374734228,0.184975332450847,0.254381047127193,0.269048602953087,0.272735428412716,0.310635708177031,0.288002862397338,0.0479801023180783,0.274463230842653,0.360494061510093,0.526954520597472,0.271064469493874,0.435871479539635,0.365585853600519,0.434737900340871,0.236891605216638,0.245186256967474,0.159686187782696,0.192080330830814,0.384648752074819,0.144750490294969,0.431042577308243,0.286689959951426,0.163402155203102,0.0807263977406861,0.223945183110546,0.276590121040107,0.296788165478529,0.451758017262178,0.325181891569627,0.508923897776343,0.240086777588683,0.375262563266119,0.305129015518144,0.307427197272136,0.260715463360405,1,0.309318988378064,0.399044691306929,0.319311240836909,0.217468597739322,0.181626277544869,0.146075934081333,0.338392831652412,0.308829999185705,0.42647665478182,0.463169458829819,0.459296554334332,0.14543074232116,0.291810276128547,0.461923427188721,0.365632197852743,0.401217422024485,0.156365931597364,0.304101069451239,0.195540734073839,0.0820060128088377,0.2627850124599,0.346082662353861,0.303079168754562,0.150350517015343,0.279209137431366,0.164320605884556,0.292406955818246,0.524687358084093,0.288531214490467,0.121452045604265,0.343547476782175,0.335123088227868,0.678573054137873,0.362662712886055,0.163148732022087,0.344188824034294,0.365163753851184,0.581954963818304,0.331851366499803
"NVR",0.390856173718244,0.268968838522408,0.413240034549133,0.287170562724421,0.226473236014926,0.374653440892755,0.421679823793182,0.53313390600049,0.366846137792188,0.486500065643004,0.480580491538868,0.320404368766279,0.499129943407793,0.30983684356562,0.569456975964414,0.463561258275953,0.361228392279471,0.282317380174365,0.468956959686767,0.362321285515106,0.329627536344604,0.139692849097315,0.443760334194569,0.480479703415231,0.479190640963157,0.437991578890597,0.509464413366152,0.472225975304305,0.475718981388552,0.321608112227407,0.290451517896472,0.528206513732944,0.399272607614189,0.480162454096473,0.319460101091729,0.458790572266095,0.35148732880517,0.367224722670039,0.273999512351671,0.307816993517156,0.366303106839131,0.376941508345452,0.514854193533688,0.408472244853687,0.389935454722893,0.397620325442528,0.486213655272227,0.457792017746441,0.37836343899899,0.393774990272523,0.309318988378064,1,0.533086571868201,0.494349710917185,0.365603388314348,0.317099508257564,0.340487502080944,0.491466767167265,0.316594949629426,0.498115890574537,0.450319081081448,0.490397710378066,0.438138315480879,0.414407478739063,0.502364565898983,0.251936764624302,0.393939001941681,0.352636695949225,0.385998009699052,0.313704427176532,0.344713990320296,0.397998250297183,0.628488487674477,0.480335566739523,0.439091967042901,0.460388868080156,0.187462070223112,0.387247403208682,0.397485071992343,0.416188083191829,0.411696382906507,0.541427547459433,0.526190643934744,0.448392029530069,0.425365779172686,0.364283609721305,0.328572287086231,0.439961759409193,0.424627116464367,0.303838780681119
"CDW",0.460415290842097,0.326260647967119,0.497740880150043,0.389397550481625,0.196096795229175,0.402169480942399,0.487883142955577,0.489593471201905,0.308712165038673,0.579201057912273,0.455105446066557,0.308023723450083,0.478209864748078,0.342461147540035,0.603616664870859,0.484275345331659,0.3584943411159,0.37362698702179,0.532210582910086,0.392718840985547,0.43036485349899,0.145963865227549,0.456989234625131,0.530909975587895,0.50602137143911,0.389062047076979,0.645905364257171,0.578613480038025,0.584544079238357,0.354881525660328,0.353221485555152,0.436161775602461,0.337781660097204,0.565055236453797,0.344270359830581,0.576916797723468,0.466185478220301,0.395452785429858,0.294269094986799,0.344472121794781,0.393993089620354,0.443592475634703,0.608420719409454,0.458448946251578,0.484066377339825,0.464990353142228,0.563403242615057,0.488613165947566,0.479424764976521,0.493570945380381,0.399044691306929,0.533086571868201,1,0.545667560430127,0.403160156969926,0.396365539693382,0.299495228335426,0.51522426482875,0.447416583373732,0.533588655665771,0.496637132338091,0.610053388796316,0.403880967273487,0.412801874994275,0.549767510380061,0.366092903649869,0.461891920202508,0.400234585451626,0.566017717650356,0.412977929612425,0.319230776347424,0.49803122405667,0.617999936648474,0.563185858428855,0.428463778035948,0.536115275459574,0.257272498770175,0.434613703836926,0.466343482933175,0.526808735926206,0.392407544600787,0.568796446297409,0.525092424140716,0.500386429748227,0.44773332751539,0.446002087348327,0.378802048643069,0.440558337239772,0.530113724272513,0.400311488652389
"IEX",0.469272126863972,0.28347849174436,0.436688349545992,0.32981381306799,0.185950949003532,0.317536910380751,0.42270648501188,0.473338818019223,0.349054801526592,0.427144691051506,0.417309399069078,0.271778582541748,0.478128534175793,0.343483580677262,0.638948760487592,0.497391751179972,0.300709107146199,0.289827090326284,0.545808908285548,0.314003303800958,0.411644737154867,0.154278134123513,0.426585115755824,0.447129353873063,0.390035021334456,0.388424262371071,0.49233249239419,0.399208612231929,0.569263911864891,0.285426692149504,0.243144646029231,0.490646240033072,0.295439221042715,0.45837616859008,0.362394930571702,0.536115505606326,0.402494490556203,0.385054975250254,0.239051351399874,0.311959736631218,0.48525063800869,0.579817630494565,0.652456640280132,0.389635990981591,0.370572404549032,0.495317005884249,0.507739860016741,0.468180936405007,0.48934202147936,0.330319635038206,0.319311240836909,0.494349710917185,0.545667560430127,1,0.377598877853476,0.337552714944802,0.269171600610049,0.540654040208639,0.445409256650058,0.551529688523494,0.51746833638659,0.604501107579438,0.426678876260988,0.448649014358094,0.580881389056492,0.316400131984737,0.416608495174058,0.4072255371201,0.474448814747729,0.303065480785058,0.417055200293221,0.358857566651925,0.514520348114157,0.561706506938135,0.399230873480476,0.450747608014844,0.197090273137263,0.46746637605062,0.295405359306889,0.39834648610448,0.401901907855196,0.543413916586898,0.614012723739767,0.396804522118697,0.518244264780297,0.379916955144428,0.342790439613671,0.371622851468492,0.424112146035439,0.395495435594531
"LDOS",0.325430761313548,0.163468278389546,0.413139320741836,0.307675023857263,0.193318804811885,0.310502320108624,0.31322817935385,0.352807909016376,0.275122447311116,0.223020660337075,0.409813840866948,0.229633380255784,0.400766231260581,0.306713975776885,0.37731382409126,0.37320588413225,0.161162519746328,0.0522035580144583,0.413425228413673,0.234293889722682,0.199907784769988,0.0702380655691124,0.285664605748428,0.28538907248724,0.328535382676187,0.25106660051967,0.267325263138746,0.188964270449371,0.303737374600862,0.170644688441756,0.155735472480725,0.232629033640814,0.152484544713624,0.276267525535389,0.190669683949788,0.495427764861678,0.225140187900673,0.216652499751068,0.132037242615648,0.231365737133328,0.253785279936373,0.305325575248503,0.338645225972983,0.25595158879401,0.290180465626958,0.355550187410024,0.278698739272809,0.294561217433395,0.41368003537915,0.1780169544733,0.217468597739322,0.365603388314348,0.403160156969926,0.377598877853476,1,0.284956942644459,0.157027637992962,0.371858672444377,0.348168189427716,0.392694344890447,0.325093389490066,0.416144087258502,0.447609408125829,0.364755325494631,0.372334648989117,0.308059263390931,0.299719928017563,0.39293105037324,0.272948697280655,0.210574407175826,0.282513068924143,0.332154444834477,0.326057187084576,0.357800209657572,0.439509346876175,0.289241903847077,0.146212751217362,0.5278422055845,0.270410108661001,0.230206309317259,0.346491895785565,0.398747999661784,0.313389439508985,0.332382494973763,0.351744204863566,0.29635036740795,0.365535401629772,0.234923920808436,0.29241712534477,0.341405730071877
"TMUS",0.258541115215726,0.227253810506905,0.316377071588355,0.228377792757082,0.0963973050458146,0.286633833571306,0.368010415984317,0.36568847564706,0.304481659197054,0.280064307853118,0.301403391387502,0.199535962269888,0.302269038275385,0.265934914812019,0.326322542552258,0.386759124490347,0.224829520138018,0.240759253224315,0.393846876177031,0.242316705550454,0.282576014244183,0.14709511060992,0.328317174405623,0.361061340949882,0.282087661469858,0.263132896752917,0.357331398651193,0.340203346988707,0.360287684918242,0.24379344292047,0.216454751845269,0.301652989213279,0.23044655010012,0.310059247946868,0.25795234422607,0.320881355756306,0.341814611174385,0.319898933074408,0.245477427705531,0.332963948174543,0.211710066655421,0.309740499538004,0.307544196633914,0.303713948224407,0.249559667251959,0.329145273608378,0.299133114380377,0.310841598975599,0.323473238482324,0.387902137211506,0.181626277544869,0.317099508257564,0.396365539693382,0.337552714944802,0.284956942644459,1,0.265220418812301,0.322518001219423,0.272335063718922,0.317323863080449,0.251357752156254,0.311854050483326,0.307854117486862,0.31595603526113,0.294637699631144,0.181211174222694,0.275025450760096,0.347836246326376,0.312908742500437,0.338510627646502,0.313230655793269,0.312056063067354,0.39514984075223,0.36833236995127,0.330537047018041,0.369749435814297,0.289529369637185,0.240889955417723,0.182641607559801,0.393773112169903,0.344400837361966,0.359723721345585,0.290163319161506,0.300898797446157,0.266756685030742,0.326069443077083,0.204862512557476,0.237081772106836,0.307361539515088,0.259650689439326
"MKTX",0.123581172575086,0.189701176462823,0.146473446001821,0.0916551911364115,0.112737224758032,0.14608599406471,0.349043590018302,0.354895040504279,0.258902505002353,0.271375148958495,0.23037723945555,0.149363459258476,0.295543072734071,0.224020297255315,0.360691302227973,0.426498751041588,0.275044023870582,0.265543101585154,0.327094022538024,0.337898290205999,0.343717109267298,0.261207228157156,0.374177342774379,0.378317381519512,0.217625071285274,0.312723707287045,0.320369388863504,0.396639287204055,0.34016146211134,0.22569806447599,0.253710835577714,0.362068581588533,0.392642766598987,0.375541518260699,0.363091888829523,0.276956809134086,0.434424120579426,0.39158021852216,0.27908387230237,0.354299256037069,0.247743557229226,0.281063298040965,0.206207967831869,0.353959626177262,0.144508741003611,0.351308722926928,0.369746638410351,0.314544204862669,0.145664370765126,0.423681762760275,0.146075934081333,0.340487502080944,0.299495228335426,0.269171600610049,0.157027637992962,0.265220418812301,1,0.333231453287703,0.151115628239737,0.232384413706127,0.128079060551804,0.137965443105027,0.210166707185466,0.350959871393029,0.202907351658592,0.02259074545695,0.154733626237007,0.285688328501481,0.366292345899311,0.382862776506606,0.337555767383711,0.319442239782412,0.3936991998183,0.369576309330357,0.223941482435324,0.480278615717809,0.280874668619161,0.147683563435613,0.120503721406502,0.443410320818857,0.407438901643335,0.39621017184227,0.24474537862771,0.210965650822992,0.185040654181944,0.316041619261716,0.102213745103626,0.336378137838488,0.168493329330975,0.128219268893553
"AMCR",0.485633770488361,0.248085874642772,0.498424740570662,0.409367142071613,0.262673636955003,0.3556928359128,0.367800649111776,0.500245304129591,0.372848946288145,0.40136636310689,0.512356951412459,0.329091624975761,0.457704188966214,0.29788752434434,0.588047013463965,0.470618905659131,0.287780555456566,0.285574606825835,0.502571343637962,0.282348152295635,0.303082740492726,0.155947404198619,0.377207128863831,0.394014829755748,0.429805182360287,0.334712302157399,0.463768259250181,0.361478214536201,0.508838659092622,0.272324023617705,0.235172207496679,0.356922770493723,0.258868590030509,0.404843733993604,0.309629646587499,0.523011627084145,0.311649171185809,0.331581159297851,0.196585156673046,0.288385963697101,0.393123879851574,0.48266871153758,0.548506649909767,0.414327558624859,0.343558428981975,0.487719732972742,0.461832979654297,0.39899637256647,0.52251237908171,0.308223201045331,0.338392831652412,0.491466767167265,0.51522426482875,0.540654040208639,0.371858672444377,0.322518001219423,0.333231453287703,1,0.44839336421775,0.619101511324831,0.601871543765251,0.561244171330225,0.477141166143995,0.447616020330093,0.623082745552966,0.319842688624332,0.431732027288599,0.38247196817267,0.430966805812221,0.281942125641326,0.356307439165395,0.335713304558631,0.505421336374795,0.5367546929435,0.45758298793756,0.470747581478306,0.149287924841917,0.424608132667877,0.377791982439033,0.368503484289673,0.401958036138145,0.52613502398194,0.504186887720303,0.468177802087536,0.607941153013376,0.342898023256417,0.404058819377757,0.386887050305726,0.430161871301603,0.483572229639324
"CTVA",0.47981917482562,0.238036829699484,0.412126520125767,0.448677842085254,0.315037242324782,0.343471515529232,0.243954516189169,0.347995748449529,0.260247826103511,0.349415087417135,0.412455794509234,0.26369438275753,0.380775477211678,0.255712913853623,0.397748173495236,0.283126378314153,0.244201512210939,0.138694021941855,0.363898810154845,0.225435926585962,0.230310891842609,0.0667086532108724,0.247041956806869,0.325336334477087,0.333498983327449,0.264020709344807,0.373190230721322,0.258239982459453,0.353901654745682,0.221814948069968,0.149422280123676,0.235161321969542,0.185616398050406,0.307596120592092,0.189732183927434,0.411006440578122,0.215748074108036,0.190182738334707,0.091399714044504,0.174229200194343,0.320401068557005,0.40493084541562,0.449000649587345,0.272048640695323,0.31940807070399,0.320677037818544,0.331813593397383,0.292535422623191,0.428778685322315,0.225606558245111,0.308829999185705,0.316594949629426,0.447416583373732,0.445409256650058,0.348168189427716,0.272335063718922,0.151115628239737,0.44839336421775,1,0.535282999122681,0.553280504117427,0.499747391591235,0.308080611359448,0.31998688557394,0.541620360367059,0.399961812967968,0.327146682790491,0.259789772279551,0.296519868811098,0.194208486987194,0.251436267858774,0.231699972572539,0.332597182730911,0.364725443644472,0.315204440612665,0.27817958558996,0.117728888748935,0.440849017231027,0.307850777010735,0.230817565954648,0.200625283081621,0.370712352265827,0.393741854449763,0.344778657333433,0.430882262000023,0.273873883503234,0.435605315221717,0.25430005484852,0.393154490427354,0.370613046667283
"DD",0.572368446048735,0.286856201073496,0.531125880014063,0.524827400979072,0.32414941687644,0.34279989731921,0.394446570114536,0.428502554055514,0.290363819572363,0.507175061016199,0.494208299289902,0.341314654219003,0.412210402556647,0.291609516470866,0.609906310719963,0.402058065145417,0.343115401782829,0.270795293007754,0.482712290906385,0.378812810315629,0.315465767648376,0.138571501378023,0.409119718111074,0.445782884320225,0.551478385991411,0.365484750053138,0.529941046861956,0.423178685827909,0.552259346206328,0.297765773195619,0.257579830610475,0.367991678529734,0.2786675045595,0.471815512413658,0.282476288353959,0.523663422594871,0.298282095886247,0.299801340571521,0.128057912248752,0.242435989233757,0.47314613625154,0.509105703844196,0.634523195962715,0.441238012090389,0.449632556439331,0.438148155264085,0.531372637469181,0.453019375288553,0.536719106253061,0.314417567755177,0.42647665478182,0.498115890574537,0.533588655665771,0.551529688523494,0.392694344890447,0.317323863080449,0.232384413706127,0.619101511324831,0.535282999122681,1,0.714453332196374,0.655350589094217,0.354628813429919,0.400864156771664,0.731980689729401,0.458534273173921,0.465529303816509,0.327535417331448,0.435375842182203,0.304972966645741,0.300350916616776,0.404187847441495,0.500117349389631,0.463818915903371,0.355620462517323,0.432812941013632,0.159635794925783,0.440554367358329,0.48427079613343,0.372447728299867,0.289431517266793,0.528477282664873,0.529139371769167,0.566737294170491,0.585021903437427,0.274987551831294,0.498208709554366,0.440910282609057,0.531958066208294,0.509661141746245
"DOW",0.618404969618329,0.263354402283951,0.474910144436169,0.600639465268562,0.330049910544821,0.327096955978456,0.288831714856868,0.400583241822656,0.281578650652985,0.472597091679705,0.500836748686389,0.367101781158665,0.394658153208505,0.224246335095411,0.477469096039257,0.282580776618151,0.266652602173897,0.173465595340691,0.36866469939557,0.269738517747727,0.235600222189466,0.070320430530157,0.316133633066421,0.368945524049866,0.520194162842242,0.32290482456709,0.491905361788592,0.308339648405774,0.494848604667368,0.213099524349742,0.20341640701466,0.275326314040985,0.173344059774382,0.376202902793549,0.173998393230492,0.504849248365397,0.177477415742534,0.176583860735794,0.0782217309417939,0.132380832125811,0.395765283225586,0.43803660930151,0.618630794851228,0.307946691278242,0.450227375136225,0.338956984946651,0.436876475995857,0.392315414989401,0.512308195385391,0.198880292387093,0.463169458829819,0.450319081081448,0.496637132338091,0.51746833638659,0.325093389490066,0.251357752156254,0.128079060551804,0.601871543765251,0.553280504117427,0.714453332196374,1,0.657271543440903,0.34886949964017,0.364911757839366,0.759018525685326,0.554721533154669,0.470995907030707,0.273041327110278,0.296969860961399,0.195959183236882,0.18225116188345,0.263690706889019,0.400493651507745,0.389194340548274,0.320586804567936,0.293126600995043,0.0980414710006672,0.495596227441933,0.496014398948594,0.213559758443472,0.222185010139081,0.434063462046678,0.53714681523701,0.559512982910908,0.591602563076584,0.219037956184875,0.572976320577258,0.370540249062807,0.511699468902976,0.451409759102399
"WAB",0.573856202950965,0.323614371385029,0.562895468194201,0.535221543105877,0.265770139912084,0.384981681263356,0.381252682049644,0.427363969372068,0.291472352303093,0.519627225501797,0.489096786874743,0.363585539201311,0.47113206884961,0.258642203402588,0.571412805245104,0.367324380511625,0.337946674833639,0.266303380775636,0.465962151798787,0.296323404308589,0.292619820939398,0.106897738886377,0.340689387256818,0.464834522841802,0.530690031977382,0.376260380980537,0.552710221120272,0.391328076293388,0.554953700853229,0.328790824544577,0.240248539445887,0.325809442598598,0.233639488099044,0.459086334307358,0.211894453574704,0.565805892704185,0.315707825171738,0.226662979644692,0.163056616448843,0.231921826711344,0.500985414796618,0.523723327088441,0.715795648386052,0.394519420308033,0.520663600382576,0.423252596884966,0.483053601671825,0.446153052763504,0.568499941222724,0.301207987703235,0.459296554334332,0.490397710378066,0.610053388796316,0.604501107579438,0.416144087258502,0.311854050483326,0.137965443105027,0.561244171330225,0.499747391591235,0.655350589094217,0.657271543440903,1,0.402830967124165,0.407591875533462,0.66229445496217,0.516662699502496,0.48168285047278,0.322493390742073,0.40981535757101,0.252779164669329,0.241839638468278,0.353331152904607,0.48774947849251,0.48186362094402,0.407930440580768,0.369225129291025,0.125846056877597,0.516159004046258,0.523444577035179,0.321313945151873,0.240236679850576,0.484583244436909,0.547867013515521,0.597740174739061,0.557969124619844,0.293139012123544,0.506359922254163,0.404792792172641,0.609328445275533,0.496982676780925
"ATO",0.279050047223723,0.121638286997244,0.428849690968702,0.249031845582032,0.21487288399786,0.395921327642887,0.299190467003004,0.564449006708341,0.359211399221001,0.188009741377259,0.354321830903922,0.249021292846713,0.588171892556887,0.33623654414419,0.423382842680411,0.399412297880544,0.149479514916366,0.106893526589383,0.457057049434059,0.136347765296779,0.166361224631525,0.0749776366730623,0.24538229889208,0.219172827687963,0.202109228139036,0.219925607378024,0.252896985491253,0.17342171828681,0.261080949753527,0.112263162780936,0.0958175191146681,0.303896278874521,0.0793496577336567,0.209037460030943,0.214794065450368,0.401632862829889,0.241893715512216,0.256001282857849,0.160505081068273,0.169337477675929,0.184327340264118,0.332892834430501,0.344464338833113,0.211294712440755,0.190599305421027,0.425789313226529,0.270067008774754,0.269806799126093,0.469545818115018,0.167263023815883,0.14543074232116,0.438138315480879,0.403880967273487,0.426678876260988,0.447609408125829,0.307854117486862,0.210166707185466,0.477141166143995,0.308080611359448,0.354628813429919,0.34886949964017,0.402830967124165,1,0.418023526547735,0.370348735318078,0.222282972423681,0.296820805771526,0.388145376666804,0.270757617478159,0.16785034484953,0.312447627177338,0.265515579096579,0.369454330948849,0.432733500066778,0.751816324136722,0.329200388967491,0.0955791888728446,0.467388689026839,0.172966570898127,0.209376528461782,0.485804522749369,0.402399804897679,0.327534073012368,0.240560207801374,0.443390902208981,0.299099046435804,0.315119863061128,0.21915760691794,0.249008228936689,0.385113714335789
"TFX",0.294568982227193,0.214821906874003,0.381612242890964,0.330139246799907,0.242652188804244,0.292573372403729,0.37686949443309,0.466917270332228,0.286255948073849,0.362355930892342,0.425850778709439,0.263952713926349,0.425150457628686,0.326932632005579,0.475252700997523,0.408680298534181,0.250858651409144,0.256682884556928,0.429434858053753,0.353251554261485,0.424088300813698,0.170527986080678,0.4344074053475,0.410712367733781,0.401631824057944,0.335359168835765,0.402994551165117,0.348566361671066,0.457052573090292,0.254879753223664,0.29650512545518,0.341274461777785,0.258876292806725,0.372029527641738,0.311544766675524,0.489363121605598,0.381561812003267,0.402645320924778,0.200745395738196,0.455623891488031,0.311910229236124,0.359858043436633,0.427641374852812,0.394656464457526,0.367394397387826,0.556287019775008,0.413205249589016,0.34486304549461,0.399749014646354,0.379588794524992,0.291810276128547,0.414407478739063,0.412801874994275,0.448649014358094,0.364755325494631,0.31595603526113,0.350959871393029,0.447616020330093,0.31998688557394,0.400864156771664,0.364911757839366,0.407591875533462,0.418023526547735,1,0.424279172727942,0.2488191707059,0.331512858288878,0.430816072477517,0.415754935928801,0.358007655726234,0.287227373697137,0.341486935243241,0.43491327634517,0.496461299006004,0.422560082263499,0.464038043665153,0.262939671154323,0.33657604578949,0.317105523735278,0.383502170082495,0.399700204360281,0.541400827390198,0.331635598053601,0.399636047917325,0.346592633394426,0.421592579157284,0.290109976854112,0.47737045539805,0.39520976390607,0.34317520569458
